,word,count
6176,ga,1
6174,sniper’s,1
4569,6889–92,1
4572,“endowment,1
4576,unstable,1
6165,percentage…”,1
4580,scanning,1
6150,incomes,1
4582,commodity,1
6161,“meehl,1
4583,brutally,1
6159,finer,1
4585,world’s,1
4586,localweather,1
4587,approved—whether,1
4588,113–85,1
4589,thought—the,1
6153,declarations,1
6152,bounds,1
4591,magnified,1
6266,smart,1
6269,handling,1
6272,up”—indicating,1
6347,tri,1
4457,divorced,1
6380,“95chance,1
6379,mechanical’,1
4460,they—to,1
4461,“generally,1
6376,40minute,1
4462,presupposed,1
6374,activities—think,1
6373,eco,1
6371,appendixes,1
6370,feathers,1
6369,disappearance,1
6368,via,1
4463,there”,1
6366,irrevocable,1
6364,muchneeded,1
4465,enemies,1
6362,“populist”,1
6361,unwelcome,1
6360,thrive,1
6357,team—a,1
4466,agreements,1
6355,perform—if,1
4467,riches,1
6352,feats,1
4470,neumann–morgenstern,1
4473,andmiscellaneous,1
6383,know”,1
6384,devise,1
6385,frugal”,1
4434,“doing,1
4430,framebound,1
6416,“affect,1
6415,geberit,1
4431,enforcer,1
6413,03,1
4432,rati,1
6410,mentions,1
6409,shovels,1
6408,“airplanes,1
4433,1965,1
6406,delivering,1
6404,alma,1
4438,finkenauer,1
4454,litersper–100,1
4443,oishi,1
6398,“ludicrous,1
4444,“rediscovered”,1
6396,mirage,1
6395,legislature,1
4446,302,1
4448,tobacco,1
6392,alltime,1
4449,restrict,1
6389,justifying,1
4451,aired,1
4453,juxtaposed,1
6348,jungle—because,1
4479,guaranteeing,1
6273,aura,1
6344,kamin,1
6303,nascent,1
6301,251,1
6300,preclude,1
6299,dial,1
6298,downcast,1
6297,plate,1
4506,cerebral,1
6295,moon,1
6294,alth,1
6293,revelation,1
4508,“unbelieve”,1
4509,scandinavian,1
6289,agitated,1
6288,4point,1
6287,stand”,1
4511,“owns”,1
6285,sheridan,1
4512,cheers—psychological,1
4513,ink,1
6282,warranted,1
6281,whetherhis,1
4514,reidel,1
6279,grand,1
6278,miser,1
6277,persevering,1
6276,amazon,1
6274,mathematician,1
6304,blamed,1
6305,heuristics—and,1
4503,crimeity,1
4488,“egocentric,1
6343,killed,1
4480,stance,1
4481,edukahnemandocsattentionandeffortattentionhiquality,1
4482,rhy,1
4483,supplier,1
6337,darrin,1
4485,shortand,1
4486,noon,1
6334,zygomaticus,1
6333,fetched,1
4487,prioritizing,1
6330,ambivalence,1
4490,“testing,1
6308,ensembles,1
6326,portfolios”,1
4494,not—that,1
6322,hindsightavoiding,1
6321,chinandforehead,1
6320,r”0”,1
6319,happiest,1
4495,1227–93,1
6317,hell,1
4499,downgrading,1
6314,embryo,1
4500,snow,1
4502,flowing,1
6113,thoughtprovoking,1
6112,“asked,1
4603,seyhun,1
5867,timing”,1
5908,“inconsistent,1
4726,surpass,1
4727,569–79,1
5904,attuned,1
4728,rorer,1
4729,intently,1
5899,calculates,1
5896,paragraphs,1
5895,liquid,1
5894,ianoplaying,1
5893,dopaminergic,1
5892,computational,1
5891,lore,1
4733,wellinformed,1
4735,frighten,1
5886,“disgust,1
5885,“strained,1
4736,violation”,1
5883,psychoanalyst,1
5882,trimmed,1
5880,patches,1
5879,1338–39,1
5878,manish,1
5877,prepare,1
4740,parrot,1
4741,joystick,1
5870,370–75,1
5909,weeks”,1
4724,chinski,1
4723,births,1
5931,croskerry,1
5949,disparities,1
5948,fills,1
5945,impossibility,1
4710,leadseconomic,1
5941,“noteworthy,1
5940,modeling,1
5939,jinx”,1
4711,1039–61,1
5936,ofduke,1
4712,question—it,1
4714,forge,1
5932,heritable,1
5930,did—remembers,1
5912,lastminute,1
5927,placing,1
5926,1962,1
5925,expenditure,1
4716,retailing,1
5923,appropriateness,1
5922,cups,1
5921,shaken,1
5920,friendly”,1
5917,good–bad,1
5916,1254–58,1
4721,qreo,1
4722,mai,1
4743,plots,1
5866,highlyintelligent,1
5952,‘blind,1
5865,samuelson—a,1
4771,b1–b9,1
4774,“abnormal”,1
5815,296–,1
5814,taiwan,1
5813,workersor,1
5812,276,1
5811,nonworking,1
4776,“personal”,1
5807,evaluation—loss,1
4777,sets”,1
4779,longitudinal,1
5803,casting,1
5802,variant,1
5801,ofstained,1
5800,makers’,1
5799,touched,1
5798,confirmingevidence,1
5796,precaution,1
4780,jointseparate,1
4781,excesses,1
4784,mri,1
5792,mapped,1
5791,“contextual,1
4786,specialize,1
5788,tru,1
5787,alfred,1
5785,he’d,1
5821,slips,1
5822,escalation,1
5823,tankers,1
5845,fooled,1
4744,motivational,1
4746,lowerthan,1
5862,mixing,1
5861,spatial,1
5859,mycolleagues,1
5857,eventsare,1
4748,harbor,1
5854,large”,1
5853,“performance,1
4754,eeg,1
5849,plaintiffs,1
5846,journalists,1
5844,load”,1
5825,emotiona,1
5842,normsand,1
4757,ofion,1
4759,devries,1
5839,midwives,1
4760,knetsch’s,1
5836,ordering,1
5834,j5,1
5833,178–97,1
5831,freudian,1
4766,“mechanisms,1
4768,“approximately,1
5826,nr,1
5950,underwood,1
5954,krauss,1
6110,appliserv,1
4655,rofessional,1
6073,superfluous,1
6072,explorations,1
6071,landman,1
6070,wellbeing—the,1
6069,grammatically,1
4628,172006,1
4631,defendant’s,1
6064,educating,1
4632,expefteelief,1
4635,subscribe,1
6061,vaccines,1
6060,faulty,1
6059,rights,1
6058,peers,1
4637,indirect,1
4638,“excite,1
4640,debiasing,1
6052,“carriers”,1
4642,account—the,1
6049,nba,1
4648,attacking,1
4649,percentages”,1
4650,parental,1
6045,officertraining,1
4653,industries,1
6043,minitests,1
4654,executed,1
6074,measure—with,1
6075,1881,1
6076,“back,1
6092,undergraduatnite,1
4604,definitive,1
4610,hecome,1
4611,“relive”,1
6103,sciencesoll,1
4612,jr”of,1
6101,134–40,1
4614,candid,1
6099,bimlled,1
4616,icyou,1
4618,blond,1
4620,adangerous,1
6093,more—,1
4621,“twopiece,1
6077,fear—all,1
4622,switching”,1
6089,pertinent,1
6088,sills,1
4623,utility”,1
6086,astin,1
6084,adequatelygrateful,1
6083,overwhelming—certainly,1
4624,mind—perhaps,1
6081,cor,1
6080,birdies,1
4626,authorities,1
6078,1887,1
6041,alike”,1
4656,“body,1
4706,feelings—reports,1
6036,“myopic,1
5989,leadership”,1
5988,grandchildren,1
5986,bbbggg,1
5984,january,1
5983,drama,1
5982,“financial,1
4678,convinces,1
5979,indispan,1
4684,bonon,1
5976,anuj,1
4687,anchor…”,1
5973,paced,1
4688,eliciting,1
4689,collections,1
4691,achieves,1
5969,glue,1
4693,unassailable,1
5967,chezy,1
5966,tbility,1
5965,laborious,1
5963,excitement,1
4695,bmufocus,1
4698,classrooms,1
5960,say—psychologists,1
4700,vi,1
4702,radishes,1
4704,“whether,1
5990,bewildering,1
5992,more—the,1
5994,138,1
6015,sportscaster’s,1
4657,mix,1
6034,‘completely,1
4658,polygons,1
6031,bmakecksider,1
6029,failure—a,1
4660,twostage,1
4661,tconsider,1
6025,219–30,1
6023,252–73,1
6020,sicoly,1
6017,hybrid,1
6016,auctioned,1
6014,center”,1
5998,mind”,1
4663,objecti,1
6012,rolls,1
4664,“allais’s,1
6010,anesthesia,1
6009,uniforms,1
4665,“never,1
4666,havenot,1
6004,cleverness,1
4668,jars,1
4670,allowances,1
4671,squirming,1
4672,impasse,1
7714,highgdp,1
7716,“every,1
2205,shanteau,1
9479,reinforcement,1
9477,tw,1
9476,25000,1
9475,“given”,1
9474,draftees,1
2737,billions,1
9471,recei,1
2739,crooks,1
2740,interfered,1
2741,fed,1
9466,3788–92,1
9465,remember…”,1
9464,y”,1
9463,equated,1
9462,“causal,1
9461,syers,1
2744,representativeness—routine,1
9457,maneuvering,1
9455,unelected,1
9453,fascinating,1
9451,“above,1
2747,‘pastness’,1
9448,deduce,1
9447,prides,1
2748,pitted,1
9444,anders,1
9442,slices,1
2751,fulfill,1
2735,pathologists,1
2734,practically,1
9684,grimace,1
9481,sickness,1
9516,memorizing,1
9515,“carry,1
9514,penguin,1
9513,ces,1
9512,obeyed,1
9511,325,1
2722,lessis,1
9509,saul,1
9508,logarithmic—which,1
9507,313–27,1
9506,297–332,1
2723,gin,1
9504,bateman,1
2724,risen,1
9501,exploitation,1
2725,zeller,1
9498,1289al,1
2727,notable,1
9496,successively,1
2728,screeching,1
9494,shocked,1
2732,miriam,1
9489,quitefa,1
9488,remarked,1
9486,birthday,1
9485,va,1
9482,aberration,1
2753,methuen,1
9438,1593–1638,1
9437,breakfast,1
9433,networks,1
9397,merit,1
9396,a822become,1
9395,delta,1
9394,“honesty,1
2773,tnesehe,1
9392,216–17,1
9388,rushing,1
9386,unpaid,1
2777,lever,1
2778,shivering,1
9380,misclassifies,1
9379,spiders,1
2783,karen,1
9374,237–51,1
9373,sophistication,1
9372,constitutes,1
2784,seventeenthcentury,1
9370,—but,1
2787,perceiving,1
9368,“take,1
2788,fiftyfifty,1
2789,“general,1
2790,crosswise,1
2791,facts—just,1
9362,misconception,1
9361,neighborhood”,1
9360,equals,1
9398,jhe,1
2772,teeth,1
2771,164–67,1
9418,rt,1
9432,selfinterest,1
2756,recommend,1
2760,seamlessly,1
9429,lets,1
2762,compelled,1
9427,defaults,1
9425,different”,1
9424,aoom,1
2764,outdated,1
2765,bysecond,1
9421,highprobability,1
9419,vaults,1
2767,supermarkets,1
9401,grahavрduates,1
9414,41–57,1
2768,investigator,1
9412,learns,1
9411,stripes,1
9410,roaring,1
9409,lakers,1
9408,collective,1
9407,gained,1
9406,owners’,1
2769,censure,1
2770,processing”,1
9402,progressive,1
9517,precincts,1
2721,295–314,1
9520,albert’s,1
9601,patterned,1
2639,thastudies,1
9638,equipped,1
9637,122–49,1
9635,armor,1
9634,“eye,1
9633,“that’s,1
9632,upright,1
2645,accident—though,1
2646,dared,1
9629,lane,1
2649,averaging,1
9627,hagger,1
9626,factored,1
2650,4112,1
9622,turnbull,1
9621,highpaying,1
2653,highprize,1
2655,overreaction,1
9617,replies,1
9616,284,1
2656,tofighbakhsh,1
9612,pn“cees,1
2657,runner,1
9609,“three,1
9608,“fast,1
9605,mastering,1
2659,pictana,1
2636,thoughtlessly,1
2634,end—,1
2633,737–70,1
9664,conservati,1
9681,father”,1
2615,underpriced,1
9679,abused,1
9677,policy”,1
9676,sprints,1
9674,thass,1
9671,neuroimaging,1
9669,number—,1
2623,attentiondemanding,1
9667,overweighted—this,1
9666,tight,1
2624,“final,1
9663,egyptian,1
2631,murders,1
9662,quickly”,1
9661,phenomenon—the,1
2626,anesthetic,1
9659,duets,1
2627,gain”,1
2628,adjustandanchor,1
9654,stars,1
9653,bigoutski,1
9652,canbe,1
9651,fishbein,1
9650,chan,1
9649,massmarket,1
9602,exasperated,1
2663,processes”,1
9522,“out,1
9599,dimberg,1
2699,cello,1
2703,addictive,1
9554,275,1
9553,confidentappearing,1
2704,remodeled,1
2705,mo,1
9550,rider,1
9548,woodward,1
9546,surveying,1
9544,subset,1
9543,“boy,1
9542,aconsequence,1
9541,ofvalue,1
2711,juxtaposed—by,1
9539,astray,1
9538,rothbart,1
9537,n“4”,1
2712,40320,1
9534,ss,1
2713,overweights,1
9531,reconsider,1
2715,richest,1
2716,thinhological,1
9526,facilitating,1
9525,replications,1
2718,imagery”,1
2719,consonants,1
2698,interprets,1
9559,“impossible”,1
9560,insurancebecause,1
9578,effects—one,1
9598,selfindulgence,1
9597,royzman,1
9595,postdoctoral,1
2665,fluctuation,1
9590,bolstered,1
9589,steering,1
9588,crazy,1
9587,768–77,1
9584,timefor,1
9583,taleb’s,1
2674,gpa—is,1
9579,ger,1
9577,09,1
2696,sense”,1
9576,dealwhen,1
9575,advocates,1
2680,circus,1
2681,detergent,1
2683,burn,1
2688,ease—including,1
9568,speculated,1
2690,thorny,1
9566,61–107,1
2693,recipes,1
9564,structures,1
9563,“wantability”,1
9359,leap,1
9357,“rules”,1
2793,scandalous,1
9108,leastsquares,1
2898,fivepoint,1
9146,salaries,1
9144,roxane,1
9143,“greedy”,1
9141,organizer,1
9140,vicissitudes,1
9138,flyvbjerg’s,1
2900,stomach,1
9135,delhi,1
9134,retirement,1
2901,homicides,1
2902,wasting,1
9129,joyous,1
2903,loudly,1
9127,ct,1
9125,effort—cognitive,1
9124,ambitions,1
9123,gilbertsubstitution,1
9122,consumer’s,1
2906,relativism,1
9120,harvesttime,1
2907,descriptionexperience,1
9117,legibility,1
2910,indirectly,1
2911,“stored,1
2913,schemas,1
9112,goat,1
2895,“fairly,1
9150,stunted,1
9151,vacationsvaccines,1
9170,error”,1
9189,elephants,1
9187,desperately,1
2874,lotterieslovallo,1
9184,statistics”,1
9183,weak”,1
2875,onethirtieth,1
9178,rationality—but,1
9176,orval,1
9175,rewrites,1
9174,petrides,1
9173,undetectable,1
2878,irritation,1
2883,rigged,1
9152,po,1
9167,complicate,1
9166,molds,1
9165,liable,1
2885,449–71,1
9163,tuba,1
2887,vowel,1
2889,bioeconomic,1
2891,policies”,1
9157,1169–1208,1
2892,attributing,1
2893,olars,1
9154,bubbles,1
9111,“clinical,1
9107,—and,1
9192,overruling,1
9105,canceling,1
9066,assumptions—and,1
9063,“plans,1
2947,bonug,1
2951,furrow,1
9057,eventual,1
2954,maximally,1
9055,seizures,1
9054,better—try,1
9053,verdi,1
9052,periodically,1
9051,759–63,1
9050,theirmarriage,1
9049,edits,1
2956,short—not,1
9047,errors”,1
9045,squeezing,1
2957,956–70,1
9043,disjunctions,1
9042,“iknewitallalong”,1
9041,imprecise,1
9040,statistician”,1
9039,“strength,1
2959,prey,1
9036,bull,1
2962,accident”,1
9033,cue”,1
2964,teams”,1
2945,farrell,1
2944,manages,1
2939,1886,1
9089,compromised,1
2918,eligible,1
9103,00036,1
9102,inefficiency,1
2920,thieving,1
2922,toys…distress”,1
2923,375–405,1
9097,emmi,1
9096,313,1
9094,verlag,1
9093,chew,1
9092,making—,1
9090,lethargy—an,1
2928,predict—had,1
2936,stockholders,1
2929,weatherrecording,1
2930,distortion,1
2931,iqbal,1
9084,“word”,1
9083,sop,1
2932,adolfhogarth,1
9081,“small,1
9080,self’s,1
2933,onefourth,1
9075,“inhibiting,1
9074,pleased,1
9073,psycholog,1
9191,sentiment,1
9193,winnertable,1
9354,transforms,1
2833,tray,1
2810,journalists’,1
9314,equipment,1
9311,bonandard,1
2812,nuts,1
2813,thatbroken,1
2814,counterfactuals,1
9305,nets,1
9304,geographical,1
2816,comedian,1
9302,offtheshelf,1
9301,shipment,1
2817,respondent’s,1
9299,ational,1
2822,outrage,1
2823,specifying,1
2828,closedcircuit,1
9290,teacher’s,1
9289,“rightleft”,1
9288,preferably,1
9287,baserates,1
9286,contributing,1
9285,attentiongrabbing,1
9284,673–92,1
2829,fancy,1
9282,contemplate,1
9280,dhar,1
2830,situation—you,1
2808,“neurophysiological,1
9320,“ego,1
9321,nonlinear,1
9340,themutual,1
9353,oenophile,1
9352,creation,1
9351,jill—by,1
9350,stakeholders—for,1
9349,3141,1
9348,325–36,1
9347,anyone—including,1
2794,thumb,1
2799,populated”,1
2800,flag,1
9342,“launched”,1
2803,ls,1
9339,occupatnal,1
9322,—whenever,1
9338,getty,1
9336,biasing,1
9335,465–79,1
9334,“‘reasonable’,1
9333,obfuscation,1
9332,defensible,1
2805,mind—how,1
2806,326–38,1
9327,deserted,1
2807,longer—we,1
9325,inapplicable,1
9324,conway,1
2832,68°f,1
9274,impeachment,1
2869,parttime,1
9273,larson’s,1
2843,524–36,1
9228,fortythreeyearold,1
2848,rendition,1
2850,puffed,1
9224,ought,1
2854,beenobserved,1
9221,existences,1
9220,quantified,1
9219,contagion”,1
9218,lucus,1
9217,construing,1
2856,laboriously,1
9214,tour,1
9212,colorlabeled,1
2858,segment,1
2860,enjoying,1
9208,crowd—said,1
9207,stinging,1
9206,prejudice,1
9204,665–82,1
9203,fights,1
2863,shorthand,1
2865,cause—more,1
9200,compensating,1
9199,admire,1
9196,non,1
2868,unreasonably,1
9233,calmly,1
9234,546–54,1
9236,rodriguez,1
9257,historian’s,1
9272,questions—the,1
9271,chewing,1
9270,layard’s,1
9269,lostcash,1
9268,wavers,1
9267,histories,1
9266,regarded,1
9265,heinrich,1
9264,1561–80,1
9262,emails,1
9261,carp—it,1
9258,rosenz,1
9255,orients,1
9238,refute,1
2836,bim,1
9253,lesser,1
9252,themselves—and,1
2838,154,1
9246,friese,1
9245,on—they,1
9244,blocked,1
9243,132,1
9242,onequarter,1
9241,bulmer,1
2839,391–96,1
2840,canada,1
9683,pat,1
9685,point—whether,1
9030,“chances”,1
2324,touchstone,1
10141,anesthesiology,1
10139,nother,1
10137,abjectly,1
10135,ainquote,1
2330,—correctly,1
2331,had”,1
10131,“with,1
10129,provocatively,1
10128,131–39,1
2335,escorting,1
2336,113,1
2339,tories,1
10119,fractional,1
10118,geneticists,1
10116,test—the,1
10115,isbn,1
10114,hardships,1
10112,“completely,1
10111,wesley,1
2345,ais,1
10108,criteria,1
2355,landings,1
2356,questionwhich,1
10105,style”,1
10104,memorial,1
10102,cbs,1
2358,‘general,1
10142,bjoern,1
2321,“letter,1
9686,training”,1
10145,ier,1
10181,chesnick,1
10180,us—wysiati—but,1
10178,highfat,1
10177,fitoussi,1
2300,relying,1
10175,laeng,1
10174,fraser,1
10173,town,1
2303,lowanchor,1
10171,yitsung,1
2305,everysoldier,1
10168,sameamount—though,1
2306,possess,1
10166,downhill,1
2307,rehearsed,1
10163,“1,1
10162,“attitudinal,1
2311,ivy,1
10159,psychopath,1
2312,lossaversion,1
2313,riskassessment,1
10152,possible”,1
10151,“participants”,1
2317,gravest,1
10148,market’s,1
10147,1748,1
2320,1955,1
10100,articulates,1
2359,abundant,1
2360,ectition,1
2363,diligent,1
10061,tting,1
2379,yinferior,1
10057,afflicts,1
10056,professional’s,1
10055,ravi,1
10054,stares,1
10053,gasguzzler,1
2380,dropping,1
10050,343–66,1
10049,forgery,1
2381,blushing,1
2382,“experienced,1
2384,“labor,1
2387,odds—or,1
2392,correctness,1
2394,facilitated,1
10034,promptly,1
2395,shade,1
10031,gently,1
10030,273000000,1
2399,lifting,1
2400,statistica,1
2401,kink,1
10022,courtesy,1
2403,407–41,1
10020,x”,1
10018,holyrood,1
10063,jinx,1
10064,tolerant,1
10065,narrowframing,1
10083,ptwo,1
10096,jghta,1
10095,boosts,1
2364,aang,1
10093,joel,1
10092,situations—love,1
10091,sells,1
10090,earphone,1
2366,dormitory,1
2368,muster,1
2369,integration,1
2370,aggregate,1
2372,steven,1
10081,prohibits,1
2378,conflictbut,1
10080,riskadjustment,1
10079,slipped,1
2376,activity—depending,1
10077,caps,1
2377,ingrained,1
10075,it—most,1
10074,aswell,1
10072,model”,1
10071,complacent,1
10070,store…”,1
10069,undeserved,1
10068,repertory,1
10182,primates,1
2299,pellets,1
10184,grind,1
10272,utilization,1
2221,yorker,1
2225,“responsibility”,1
10304,knew—the,1
10303,serence,1
2226,iom,1
10301,308,1
10300,command,1
10299,pretty,1
10298,selfdefinitions,1
10297,gesture,1
10295,sleepless,1
10293,frame—but,1
10292,“clinical”,1
10291,clutch,1
2230,“invisible”,1
2231,falsified,1
10288,asclear,1
10287,7–17,1
10286,244,1
2232,materialize,1
10282,fluoridation,1
10279,scanty,1
10278,analyzes,1
10277,bimon,1
10276,humor,1
10275,collection—even,1
10274,collaborations”,1
10308,weekdays,1
2217,agitation,1
2216,feelingsto,1
10329,responsibilityretrievability,1
10343,proverbs,1
10342,sso,1
10341,manifestly,1
10340,towering,1
10339,overinterpretation,1
10338,muumbling,1
2206,notions,1
10335,“moving”,1
2208,nonsequential,1
10332,fuzzyprocessing”,1
10331,1423–25,1
10330,mouths,1
10328,appearing,1
2215,arm,1
2209,“night”,1
10326,deploy—which,1
10325,physical—separability,1
2210,portrayal,1
2211,alphabet,1
10322,79–111,1
10321,bias—the,1
2212,rings,1
10319,fabrication,1
10318,anexperiment,1
2213,poles,1
10316,30–40,1
2237,politicalr,1
10269,“fuel,1
10185,226–39,1
10268,“damage,1
2272,rereading,1
2273,firstyear,1
10219,1–27,1
2274,thinking—it,1
10217,mccaffery,1
2278,495–506,1
10212,animal”,1
10211,deluding,1
10209,interacts,1
10208,“within,1
2280,dispose,1
10206,coffler,1
10205,fulltime,1
2282,hon,1
2283,onsampling,1
10202,“right,1
10201,1289–92,1
2284,41–46,1
10199,gentleness,1
2287,cosmetic,1
2288,thecorrelation,1
2289,“mugs,1
2290,thestatement,1
2291,josseybass,1
10192,courts,1
10191,desires,1
10186,ardent,1
10222,probabilities”,1
10223,paraphrased,1
10225,evenings,1
10249,outsiders,1
10267,wansink,1
2247,encyclopedia,1
10263,halos,1
2248,reservations,1
2249,478–94,1
2251,ques,1
10258,pbernoulli’s,1
10257,“vomit”,1
10256,126,1
2252,jurors’,1
2254,expectingcaterers,1
2255,isleast,1
10246,limi,1
10226,brainthat,1
10245,styles,1
10244,ir,1
10243,vacationer,1
10240,deathbed—and,1
2261,bark,1
10236,panchors,1
10235,2is,1
10234,“kills,1
2262,criticisms,1
10232,“effortful,1
2267,convict,1
2270,mc,1
2405,nothing”,1
2406,ppiournal,1
2411,kleinmuntz,1
9762,interchanged,1
2550,classroom,1
9796,512,1
9795,aggregates,1
9794,“sunny”,1
2552,restrictive,1
9792,robot,1
9791,cycles,1
9788,ward—and,1
2554,indicatedwhether,1
2556,“effects,1
9783,“official”,1
9781,100°,1
2559,pharaonic,1
9779,playoff,1
2560,there—they,1
2561,eta,1
9775,exhibits,1
2564,gusto,1
9773,middleaged,1
2565,ensemble,1
9771,reverses,1
9770,fury,1
9769,science—as,1
9768,th17e,1
9766,abruptly,1
2567,toafford,1
9764,dangerously,1
9799,dietary,1
9800,pale,1
9801,305–31,1
2539,worldrenowned,1
9832,tolstoy,1
2530,slide,1
9830,ace,1
9829,highfrequency,1
9828,fruits,1
2531,surplus,1
9825,wakker,1
9824,“i”—have,1
9823,executives’,1
2533,gpas,1
9821,problevely,1
9819,qd,1
9817,“elvis,1
2547,suffering—whether,1
2540,th5ur,1
2541,dubious,1
9814,tuberculosis,1
9813,beach”,1
2542,40°f”,1
2543,neuroeconomics—,1
9810,“preferences,1
2544,amnesiainducing,1
9807,ming,1
9806,baba,1
9805,pleasantries,1
9804,397–420,1
2571,on—are,1
9761,t8221,1
2528,initiated,1
9760,questions—this,1
9723,scrabble,1
2588,amputation,1
2591,sea,1
9718,autism,1
2593,problematic,1
2597,blunted,1
9712,infallibility,1
9711,themselves”,1
2598,irresponsibly,1
2600,sychonomic,1
9706,rored,1
9705,‘readingoul,1
9703,esteem—are,1
2605,coauthored,1
2606,slack,1
9700,sophisticatedriethe,1
2608,consequences…social,1
9698,slithy,1
9697,justas,1
9696,kerr,1
9694,wrest,1
9693,keep–lose,1
9692,397–419,1
9691,empirical—for,1
9690,foam,1
5121,winters,1
9688,billiard,1
9724,attenuating,1
9725,push,1
9726,aalenc,1
2580,facility,1
2573,163000,1
2574,46–54,1
9757,screens,1
9756,injured,1
9752,“receives”,1
9751,bodily,1
9748,rdo,1
2577,capitalistic,1
9746,6305,1
2578,uned,1
2579,talked,1
9742,collectors,1
9740,“overpay,1
9727,economist”,1
9739,disregards,1
2582,th5,1
9737,waterman,1
9736,aersi,1
2584,heider’s,1
9734,167–89,1
9733,nchoring,1
9732,“history,1
2585,confers,1
2586,zoning,1
9729,articulate,1
9728,occpunishmentmong,1
9835,furrowed,1
9838,colleen,1
10008,skidding,1
2466,sugden,1
2438,attendant,1
2440,dispositions,1
2444,biography,1
9956,manufactures,1
2445,employe,1
9954,resources”,1
9953,ogy,1
2447,preoccupation,1
2448,mountain,1
2449,sixyearold,1
9947,lure,1
2452,“restructuring”,1
9945,mueller,1
2456,not—it,1
9942,endures,1
9941,luck—and,1
2457,“ex,1
9939,booked,1
2459,pet,1
9936,901983,1
2460,drivers”,1
9934,“assessment,1
9933,disposable,1
2461,relaxation,1
9929,curved,1
9928,addict,1
2465,trashed,1
2437,unexciting,1
9964,lowered,1
2435,belladonna,1
2422,isolated,1
2413,377–83,1
10005,gildea,1
10003,hedonically,1
2415,veal,1
9998,translation,1
9996,secondhand,1
9995,associativentu,1
9994,nickerson,1
2419,mosing,1
9992,101–105,1
9991,hhhhth,1
2421,climates,1
2424,subjects—those,1
2433,designate,1
9987,eloquently,1
9985,stimulate,1
9984,beneficiary,1
2428,314,1
9981,problemsthe,1
9978,automobiles,1
2430,highvalue,1
9974,688–95,1
9971,diversity,1
2432,yuichi,1
9969,162000,1
9968,562,1
9926,litigates,1
9923,516–23,1
9840,“espionage,1
9922,book—it,1
2504,a15,1
2506,sunnier,1
2507,experimenterprovided,1
9872,opposite”,1
9871,informative”,1
2508,phds,1
2509,biometry,1
9868,gleicher,1
9867,haunt,1
9866,12300,1
2510,theparticipants,1
9862,effect’,1
9859,redeem,1
2514,surprising—she,1
9856,profound—her,1
9855,trusts,1
9854,‘endowment,1
9852,effort—no,1
9850,tobe,1
9849,niedenthal,1
9848,ceos”,1
2517,accrual,1
2519,pictures—starving,1
9844,tony,1
2523,statue’s,1
9842,settlements”,1
2525,569–76,1
9876,“modest”,1
9877,britain’s,1
2502,imagines,1
9902,pointblank,1
9920,hit”,1
9919,unavailability”,1
9917,wome,1
2472,iiveрothersnvestment,1
9915,“smiling”,1
2474,nancial,1
2476,spectacularly,1
9911,×1,1
2477,integrating,1
2479,initialdemonstrations,1
9905,“movement”,1
9904,dog”,1
9900,celtics,1
2501,animals’,1
9898,are…powerful,1
9897,refresh,1
9896,appetite,1
9894,shoots,1
2492,nicaragua,1
2493,visible,1
2494,decision”,1
9889,lawson,1
2498,modal,1
9886,364,1
9884,zona,1
9881,girard,1
9031,responsib,1
9029,“true,1
7717,qon,1
8185,right—which,1
3427,xuzonlcjm,1
8181,negotiations—for,1
8180,cleanse,1
8179,demonstrable,1
3429,“tell,1
8176,danielkahneman,1
8175,pond,1
8174,“context,1
3433,61000000,1
8172,intuitiveknowledge,1
3434,raths,1
8169,wilhelm,1
3436,tht,1
8166,785–818,1
3440,thaler’s,1
3443,crown,1
3444,postnatal,1
8162,bos,1
8161,“even,1
3445,“spontaneous,1
8158,pupillometric,1
8157,linthe,1
8156,relocated,1
3447,isis,1
3448,“explained”,1
8151,bmakpished,1
8150,savored,1
8184,15–25,1
3423,calls”,1
3313,examplemost,1
8187,damning,1
8222,stammer,1
8221,abcs,1
8220,contamination,1
8219,associativelm,1
8218,thathe,1
3412,absorption,1
3413,brrrganizations”,1
8214,breeze,1
8213,palso,1
8212,“mean”,1
8210,transgression”,1
8209,othe,1
3414,beings,1
3415,1–5,1
3416,numbness,1
8203,width”5”,1
8202,norman,1
8200,aisan,1
8199,polymath,1
8197,ctrol,1
3420,“frowners”,1
8195,drilling,1
8193,substitution—and,1
3421,imminent,1
3422,idilnterview,1
8190,butt,1
8189,thirteen,1
8149,underestimates,1
3449,heighted,1
8146,forecasts—although,1
8145,withfunnier,1
8101,“independent,1
3475,decade,1
8099,flatly,1
3476,rung,1
3477,determinative,1
8095,arrival,1
8094,strong…”,1
8092,invests,1
8091,readers’,1
3479,approximation,1
8089,doubted,1
8088,homewithout,1
8087,white”,1
3480,elaborated,1
3484,size”,1
3485,abnormalsocial,1
8083,—1st,1
8081,conceivable,1
8079,reas,1
8078,collaboration—i,1
8075,markowitz’s,1
3487,141–20,1
3489,cve,1
8069,1sec,1
8067,371–79,1
3493,supervisory,1
3495,impartial,1
8102,weight—nothing,1
3474,operated,1
8104,playoffs,1
8127,socialize,1
8144,quaint,1
8143,shifting,1
8142,olivola,1
8141,crisp,1
8137,distortions,1
3452,best—their,1
3455,coerced,1
8133,sally,1
8132,te,1
8131,filler,1
8129,fader,1
3459,university—most,1
3460,usualthe,1
8105,nowhere,1
8125,porras’s,1
8124,“threat,1
